DATETIME,SOI,SST_DIFF,enso
2012-01-25,46.03,-1.05,-1
2012-01-26,41.7,-1.05,-1
2012-01-27,21.06,-1.05,-1
2012-01-28,7.54,-1.05,0
2012-01-29,1.37,-1.05,0
2012-01-30,1.8,-1.2,0
2012-01-31,-6.21,-1.2,0
2012-02-01,-12.44,-1.2,0
2012-02-02,-4.61,-1.2,0
2012-02-03,2.69,-1.2,0
2012-02-04,-8.21,-1.2,0
2012-02-05,-15.95,-1.2,0
2012-02-06,-2.59,-0.99,0
2012-02-07,13.4,-0.99,-1
2012-02-08,10.47,-0.99,-1
2012-02-09,5.81,-0.99,0
2012-02-10,4.85,-0.99,0
2012-02-11,3.89,-0.99,0
2012-02-12,0.24,-0.99,0
2012-02-13,-7.73,-0.64,0
2012-02-14,-6.15,-0.64,0
2012-02-15,-2.93,-0.64,0
2012-02-16,-5.24,-0.64,0
2012-02-17,-6.05,-0.64,0
2012-02-18,2.21,-0.64,0
2012-02-19,0.77,-0.64,0
2012-02-20,1.01,-0.54,0
2012-02-21,-0.29,-0.54,0
2012-02-22,6.92,-0.54,0
2012-02-23,5.57,-0.54,0
2012-02-24,0.58,-0.54,0
2012-02-25,-1.01,-0.54,0
2012-02-26,1.59,-0.54,0
2012-02-27,10.86,-0.42,0
2012-02-28,14.51,-0.42,0
2012-02-29,12.01,-0.42,0
2012-03-01,11.63,-0.42,0
2012-03-02,12.54,-0.42,0
2012-03-03,18.09,-0.42,0
2012-03-04,8.81,-0.42,0
2012-03-05,1.77,-0.68,0
2012-03-06,-5.6,-0.68,0
2012-03-07,-3.02,-0.68,0
2012-03-08,1.39,-0.68,0
2012-03-09,-9.19,-0.68,0
2012-03-10,-8.47,-0.68,0
2012-03-11,4.98,-0.68,0
2012-03-12,18.57,-0.79,0
2012-03-13,17.95,-0.79,0
2012-03-14,11.82,-0.79,0
2012-03-15,6.6,-0.79,0
2012-03-16,4.45,-0.79,0
2012-03-17,13.26,-0.79,0
2012-03-18,4.64,-0.79,0
2012-03-19,2.3,-0.77,0
2012-03-20,10.86,-0.77,0
2012-03-21,11.39,-0.77,0
2012-03-22,5.03,-0.77,0
2012-03-23,-1.77,-0.77,0
2012-03-24,-2.3,-0.77,0
2012-03-25,-2.73,-0.77,0
2012-03-26,-5.79,-0.65,0
2012-03-27,-4.12,-0.65,0
2012-03-28,-7.23,-0.65,0
2012-03-29,-7.32,-0.65,0
2012-03-30,-12.06,-0.65,0
2012-03-31,-23.5,-0.65,0
2012-04-01,-26.25,-0.65,0
2012-04-02,-14.35,-0.52,0
2012-04-03,-24.59,-0.52,0
2012-04-04,-33.53,-0.52,0
2012-04-05,-32.01,-0.52,0
2012-04-06,-31.01,-0.52,0
2012-04-07,-28.91,-0.52,0
2012-04-08,-27.98,-0.52,0
2012-04-09,-16.87,-0.38,0
2012-04-10,-8.0,-0.38,0
2012-04-11,-7.64,-0.38,0
2012-04-12,-2.16,-0.38,0
2012-04-13,7.35,-0.38,0
2012-04-14,10.89,-0.38,0
2012-04-15,5.55,-0.38,0
2012-04-16,5.69,-0.43,0
2012-04-17,4.69,-0.43,0
2012-04-18,13.41,-0.43,0
2012-04-19,19.54,-0.43,0
2012-04-20,29.49,-0.43,0
2012-04-21,24.59,-0.43,0
2012-04-22,6.27,-0.43,0
2012-04-23,6.63,-0.3,0
2012-04-24,4.54,-0.3,0
2012-04-25,4.11,-0.3,0
2012-04-26,-14.42,-0.3,0
2012-04-27,-21.34,-0.3,0
2012-04-28,-21.7,-0.3,0
2012-04-29,-8.65,-0.3,0
2012-04-30,-8.0,-0.2,0
2012-05-01,-14.15,-0.2,0
2012-05-02,-15.45,-0.2,0
2012-05-03,-4.12,-0.2,0
2012-05-04,3.47,-0.2,0
2012-05-05,10.9,-0.2,0
2012-05-06,8.44,-0.2,0
2012-05-07,4.23,-0.08,0
2012-05-08,20.47,-0.08,0
2012-05-09,26.14,-0.08,0
2012-05-10,18.94,-0.08,0
2012-05-11,9.44,-0.08,0
2012-05-12,12.5,-0.08,0
2012-05-13,17.25,-0.08,0
2012-05-14,14.57,-0.13,0
2012-05-15,2.62,-0.13,0
2012-05-16,-17.22,-0.13,0
2012-05-17,-15.61,-0.13,0
2012-05-18,-5.73,-0.13,0
2012-05-19,-0.29,-0.13,0
2012-05-20,1.78,-0.13,0
2012-05-21,-2.74,-0.11,0
2012-05-22,-0.29,-0.11,0
2012-05-23,-5.11,-0.11,0
2012-05-24,-9.4,-0.11,0
2012-05-25,-15.07,-0.11,0
2012-05-26,-27.48,-0.11,0
2012-05-27,-31.92,-0.11,0
2012-05-28,-20.05,-0.06,0
2012-05-29,-10.32,-0.06,0
2012-05-30,-21.97,-0.06,0
2012-05-31,-8.56,-0.06,0
2012-06-01,9.77,-0.06,0
2012-06-02,14.76,-0.06,0
2012-06-03,16.94,-0.06,0
2012-06-04,3.94,0.02,0
2012-06-05,-11.11,0.02,0
2012-06-06,-13.64,0.02,0
2012-06-07,-9.0,0.02,0
2012-06-08,-7.24,0.02,0
2012-06-09,-13.99,0.02,0
2012-06-10,-15.82,0.02,0
2012-06-11,-21.09,0.12,0
2012-06-12,-20.67,0.12,0
2012-06-13,-2.32,0.12,0
2012-06-14,6.4,0.12,0
2012-06-15,7.73,0.12,0
2012-06-16,8.5,0.12,0
2012-06-17,-8.93,0.12,0
2012-06-18,-14.97,0.34,0
2012-06-19,-19.4,0.34,0
2012-06-20,-11.32,0.34,0
2012-06-21,-13.57,0.34,0
2012-06-22,-2.32,0.34,0
2012-06-23,-8.72,0.34,0
2012-06-24,-41.19,0.34,0
2012-06-25,-49.35,0.45,0
2012-06-26,-46.96,0.45,0
2012-06-27,-34.44,0.45,0
2012-06-28,-19.96,0.45,0
2012-06-29,-3.09,0.45,0
2012-06-30,15.11,0.45,0
2012-07-01,5.48,0.45,0
2012-07-02,-12.99,0.4,0
2012-07-03,-14.71,0.4,0
2012-07-04,1.6,0.4,0
2012-07-05,-3.2,0.4,0
2012-07-06,-12.31,0.4,0
2012-07-07,-6.53,0.4,0
2012-07-08,6.52,0.4,0
2012-07-09,5.05,0.36,0
2012-07-10,6.46,0.36,0
2012-07-11,12.25,0.36,0
2012-07-12,18.22,0.36,0
2012-07-13,15.82,0.36,0
2012-07-14,8.92,0.36,0
2012-07-15,20.5,0.36,0
2012-07-16,8.49,0.51,0
2012-07-17,11.33,0.51,0
2012-07-18,3.02,0.51,0
2012-07-19,7.69,0.51,0
2012-07-20,5.42,0.51,0
2012-07-21,2.83,0.51,0
2012-07-22,-2.16,0.51,0
2012-07-23,-4.31,0.54,0
2012-07-24,0.49,0.54,0
2012-07-25,-0.25,0.54,0
2012-07-26,-2.28,0.54,0
2012-07-27,-2.46,0.54,0
2012-07-28,-11.14,0.54,0
2012-07-29,-17.36,0.54,0
2012-07-30,-19.82,0.6,0
2012-07-31,-27.45,0.6,0
2012-08-01,-36.48,0.6,0
2012-08-02,-32.96,0.6,0
2012-08-03,-17.42,0.6,0
2012-08-04,-1.88,0.6,0
2012-08-05,4.31,0.6,0
2012-08-06,0.06,0.74,0
2012-08-07,-5.4,0.74,0
2012-08-08,-16.27,0.74,0
2012-08-09,-22.64,0.74,0
2012-08-10,-16.63,0.74,0
2012-08-11,-11.05,0.74,0
2012-08-12,-19.79,0.74,0
2012-08-13,-24.03,0.82,1
2012-08-14,-15.11,0.82,1
2012-08-15,-21.79,0.82,1
2012-08-16,-21.97,0.82,1
2012-08-17,2.97,0.82,0
2012-08-18,10.38,0.82,0
2012-08-19,4.79,0.82,0
2012-08-20,-10.74,0.79,0
2012-08-21,-6.43,0.79,0
2012-08-22,0.85,0.79,0
2012-08-23,7.46,0.79,0
2012-08-24,10.44,0.79,0
2012-08-25,13.29,0.79,0
2012-08-26,14.32,0.79,0
2012-08-27,13.23,0.82,0
2012-08-28,1.94,0.82,0
2012-08-29,-2.67,0.82,0
2012-08-30,0.42,0.82,0
2012-08-31,6.55,0.82,0
2012-09-01,2.74,0.82,0
2012-09-02,-0.53,0.82,0
2012-09-03,-8.5,0.74,0
2012-09-04,-4.22,0.74,0
2012-09-05,4.82,0.74,0
2012-09-06,14.09,0.74,0
2012-09-07,14.32,0.74,0
2012-09-08,10.52,0.74,0
2012-09-09,13.61,0.74,0
2012-09-10,12.12,0.54,0
2012-09-11,7.55,0.54,0
2012-09-12,-7.37,0.54,0
2012-09-13,-8.08,0.54,0
2012-09-14,3.75,0.54,0
2012-09-15,1.73,0.54,0
2012-09-16,-3.98,0.54,0
2012-09-17,-6.89,0.33,0
2012-09-18,-2.73,0.33,0
2012-09-19,2.74,0.33,0
2012-09-20,5.17,0.33,0
2012-09-21,6.18,0.33,0
2012-09-22,1.73,0.33,0
2012-09-23,1.07,0.33,0
2012-09-24,4.82,0.19,0
2012-09-25,1.96,0.19,0
2012-09-26,4.52,0.19,0
2012-09-27,8.56,0.19,0
2012-09-28,15.93,0.19,0
2012-09-29,7.37,0.19,0
2012-09-30,-5.7,0.19,0
2012-10-01,-13.15,0.12,0
2012-10-02,-21.15,0.12,0
2012-10-03,-10.51,0.12,0
2012-10-04,0.38,0.12,0
2012-10-05,6.19,0.12,0
2012-10-06,2.64,0.12,0
2012-10-07,-2.06,0.12,0
2012-10-08,5.74,0.12,0
2012-10-09,17.66,0.12,0
2012-10-10,25.53,0.12,0
2012-10-11,23.14,0.12,0
2012-10-12,2.58,0.12,0
2012-10-13,-14.44,0.12,0
2012-10-14,-2.77,0.12,0
2012-10-15,2.06,0.25,0
2012-10-16,-4.51,0.25,0
2012-10-17,-7.67,0.25,0
2012-10-18,-1.68,0.25,0
2012-10-19,-3.29,0.25,0
2012-10-20,3.67,0.25,0
2012-10-21,3.22,0.25,0
2012-10-22,12.38,0.29,0
2012-10-23,14.37,0.29,0
2012-10-24,13.21,0.29,0
2012-10-25,4.96,0.29,0
2012-10-26,1.87,0.29,0
2012-10-27,11.02,0.29,0
2012-10-28,6.9,0.29,0
2012-10-29,-2.9,0.31,0
2012-10-30,-3.81,0.31,0
2012-10-31,2.64,0.31,0
2012-11-01,4.01,0.31,0
2012-11-02,6.87,0.31,0
2012-11-03,8.01,0.31,0
2012-11-04,5.15,0.31,0
2012-11-05,7.5,0.16,0
2012-11-06,-9.74,0.16,0
2012-11-07,-18.58,0.16,0
2012-11-08,-7.19,0.16,0
2012-11-09,10.24,0.16,0
2012-11-10,8.01,0.16,0
2012-11-11,-3.76,0.16,0
2012-11-12,2.92,0.15,0
2012-11-13,7.63,0.15,0
2012-11-14,6.8,0.15,0
2012-11-15,11.64,0.15,0
2012-11-16,4.26,0.15,0
2012-11-17,13.04,0.15,0
2012-11-18,18.77,0.15,0
2012-11-19,17.81,0.16,0
2012-11-20,15.39,0.16,0
2012-11-21,11.45,0.16,0
2012-11-22,9.67,0.16,0
2012-11-23,2.1,0.16,0
2012-11-24,-5.47,0.16,0
2012-11-25,-7.19,0.16,0
2012-11-26,-16.74,0.09,0
2012-11-27,-6.37,0.09,0
2012-11-28,-4.65,0.09,0
2012-11-29,8.01,0.09,0
2012-11-30,14.19,0.09,0
2012-12-01,7.68,0.09,0
2012-12-02,2.28,0.09,0
2012-12-03,3.16,0.17,0
2012-12-04,5.03,0.17,0
2012-12-05,6.43,0.17,0
2012-12-06,1.04,0.17,0
2012-12-07,-4.98,0.17,0
2012-12-08,-21.07,0.17,0
2012-12-09,-31.71,0.17,0
2012-12-10,-48.84,0.19,0
2012-12-11,-45.72,0.19,0
2012-12-12,-40.79,0.19,0
2012-12-13,-32.02,0.19,0
2012-12-14,-20.03,0.19,0
2012-12-15,-9.5,0.19,0
2012-12-16,-4.05,0.19,0
2012-12-17,-20.55,-0.1,0
2012-12-18,-21.64,-0.1,0
2012-12-19,-9.55,-0.1,0
2012-12-20,5.29,-0.1,0
2012-12-21,-0.05,-0.1,0
2012-12-22,5.4,-0.1,0
2012-12-23,5.55,-0.1,0
2012-12-24,9.55,-0.13,0
2012-12-25,5.03,-0.13,0
2012-12-26,-0.68,-0.13,0
2012-12-27,6.12,-0.13,0
2012-12-28,6.33,-0.13,0
2012-12-29,0.26,-0.13,0
2012-12-30,3.42,-0.13,0
2012-12-31,10.22,-0.25,0
2013-01-01,8.34,-0.25,0
2013-01-02,1.75,-0.25,0
2013-01-03,-9.56,-0.25,0
2013-01-04,-9.23,-0.25,0
2013-01-05,-5.08,-0.25,0
2013-01-06,-10.5,-0.25,0
2013-01-07,-8.1,-0.37,0
2013-01-08,-1.97,-0.37,0
2013-01-09,9.33,-0.37,0
2013-01-10,5.75,-0.37,0
2013-01-11,0.9,-0.37,0
2013-01-12,1.61,-0.37,0
2013-01-13,6.55,-0.37,0
2013-01-14,4.9,-0.38,0
2013-01-15,2.74,-0.38,0
2013-01-16,1.56,-0.38,0
2013-01-17,10.32,-0.38,0
2013-01-18,2.5,-0.38,0
2013-01-19,0.24,-0.38,0
2013-01-20,3.3,-0.38,0
2013-01-21,-1.27,-0.4,0
2013-01-22,-0.75,-0.4,0
2013-01-23,-0.98,-0.4,0
2013-01-24,-5.65,-0.4,0
2013-01-25,-4.38,-0.4,0
2013-01-26,1.09,-0.4,0
2013-01-27,-0.51,-0.4,0
2013-01-28,3.44,-0.48,0
2013-01-29,-3.15,-0.48,0
2013-01-30,-4.89,-0.48,0
2013-01-31,-6.87,-0.48,0
2013-02-01,-26.08,-0.48,0
2013-02-02,-47.31,-0.48,0
2013-02-03,-43.04,-0.48,0
2013-02-04,-32.95,-0.41,0
2013-02-05,-31.85,-0.41,0
2013-02-06,-28.53,-0.41,0
2013-02-07,-24.26,-0.41,0
2013-02-08,-23.73,-0.41,0
2013-02-09,-17.53,-0.41,0
2013-02-10,-6.34,-0.41,0
2013-02-11,-0.14,-0.39,0
2013-02-12,1.01,-0.39,0
2013-02-13,0.24,-0.39,0
2013-02-14,8.21,-0.39,0
2013-02-15,5.52,-0.39,0
2013-02-16,9.13,-0.39,0
2013-02-17,7.97,-0.39,0
2013-02-18,10.62,-0.47,0
2013-02-19,13.4,-0.47,0
2013-02-20,12.58,-0.47,0
2013-02-21,14.84,-0.47,0
2013-02-22,14.27,-0.47,0
2013-02-23,5.48,-0.47,0
2013-02-24,-6.53,-0.47,0
2013-02-25,-0.91,-0.26,0
2013-02-26,9.41,-0.26,0
2013-02-27,10.42,-0.26,0
2013-02-28,9.41,-0.26,0
2013-03-01,6.7,-0.26,0
2013-03-02,0.48,-0.26,0
2013-03-03,8.66,-0.26,0
2013-03-04,17.23,-0.21,0
2013-03-05,22.83,-0.21,0
2013-03-06,22.16,-0.21,0
2013-03-07,12.11,-0.21,0
2013-03-08,13.55,-0.21,0
2013-03-09,11.39,-0.21,0
2013-03-10,16.13,-0.21,0
2013-03-11,20.53,-0.3,0
2013-03-12,20.29,-0.3,0
2013-03-13,12.78,-0.3,0
2013-03-14,10.96,-0.3,0
2013-03-15,5.79,-0.3,0
2013-03-16,1.05,-0.3,0
2013-03-17,-0.29,-0.3,0
2013-03-18,2.2,-0.15,0
2013-03-19,-1.53,-0.15,0
2013-03-20,-3.69,-0.15,0
2013-03-21,3.49,-0.15,0
2013-03-22,4.07,-0.15,0
2013-03-23,-5.17,-0.15,0
2013-03-24,-7.71,-0.15,0
2013-03-25,-4.64,-0.16,0
2013-03-26,5.6,-0.16,0
2013-03-27,6.08,-0.16,0
2013-03-28,14.22,-0.16,0
2013-03-29,16.23,-0.16,0
2013-03-30,18.33,-0.16,0
2013-03-31,20.06,-0.16,0
2013-04-01,24.59,-0.1,0
2013-04-02,8.0,-0.1,0
2013-04-03,8.43,-0.1,0
2013-04-04,12.9,-0.1,0
2013-04-05,6.42,-0.1,0
2013-04-06,-0.79,-0.1,0
2013-04-07,7.5,-0.1,0
2013-04-08,7.86,-0.22,0
2013-04-09,2.09,-0.22,0
2013-04-10,5.26,-0.22,0
2013-04-11,17.59,-0.22,0
2013-04-12,13.63,-0.22,0
2013-04-13,-6.56,-0.22,0
2013-04-14,-15.43,-0.22,0
2013-04-15,-1.8,-0.24,0
2013-04-16,10.81,-0.24,0
2013-04-17,12.4,-0.24,0
2013-04-18,11.61,-0.24,0
2013-04-19,2.09,-0.24,0
2013-04-20,-8.0,-0.24,0
2013-04-21,-14.78,-0.24,0
2013-04-22,-3.17,-0.12,0
2013-04-23,5.41,-0.12,0
2013-04-24,-0.58,-0.12,0
2013-04-25,-2.02,-0.12,0
2013-04-26,-10.96,-0.12,0
2013-04-27,-14.21,-0.12,0
2013-04-28,-10.02,-0.12,0
2013-04-29,-11.9,-0.15,0
2013-04-30,-16.59,-0.15,0
2013-05-01,-7.18,-0.15,0
2013-05-02,-1.13,-0.15,0
2013-05-03,-2.82,-0.15,0
2013-05-04,-12.39,-0.15,0
2013-05-05,-28.63,-0.15,0
2013-05-06,-25.18,-0.25,0
2013-05-07,-6.65,-0.25,0
2013-05-08,3.7,-0.25,0
2013-05-09,7.14,-0.25,0
2013-05-10,6.61,-0.25,0
2013-05-11,10.05,-0.25,0
2013-05-12,18.48,-0.25,0
2013-05-13,8.06,-0.46,0
2013-05-14,20.16,-0.46,0
2013-05-15,26.29,-0.46,0
2013-05-16,35.64,-0.46,0
2013-05-17,31.35,-0.46,0
2013-05-18,20.7,-0.46,0
2013-05-19,16.64,-0.46,0
2013-05-20,20.93,-0.47,0
2013-05-21,23.15,-0.47,0
2013-05-22,26.98,-0.47,0
2013-05-23,19.4,-0.47,0
2013-05-24,13.35,-0.47,0
2013-05-25,-3.81,-0.47,0
2013-05-26,-10.55,-0.47,0
2013-05-27,-3.12,-0.29,0
2013-05-28,6.99,-0.29,0
2013-05-29,16.33,-0.29,0
2013-05-30,10.97,-0.29,0
2013-05-31,6.45,-0.29,0
2013-06-01,3.8,-0.29,0
2013-06-02,7.73,-0.29,0
2013-06-03,23.97,-0.27,0
2013-06-04,22.84,-0.27,0
2013-06-05,19.33,-0.27,0
2013-06-06,10.33,-0.27,0
2013-06-07,0.14,-0.27,0
2013-06-08,-5.91,-0.27,0
2013-06-09,-6.33,-0.27,0
2013-06-10,12.02,-0.27,0
2013-06-11,20.81,-0.27,0
2013-06-12,14.34,-0.27,0
2013-06-13,23.13,-0.27,0
2013-06-14,27.77,-0.27,0
2013-06-15,16.66,-0.27,0
2013-06-16,0.42,-0.27,0
2013-06-17,-3.73,-0.47,0
2013-06-18,3.16,-0.47,0
2013-06-19,13.07,-0.47,0
2013-06-20,12.23,-0.47,0
2013-06-21,9.42,-0.47,0
2013-06-22,4.36,-0.47,0
2013-06-23,-9.21,-0.47,0
2013-06-24,-6.54,-0.33,0
2013-06-25,8.15,-0.33,0
2013-06-26,23.2,-0.33,0
2013-06-27,33.81,-0.33,0
2013-06-28,22.92,-0.33,0
2013-06-29,15.04,-0.33,0
2013-06-30,-0.56,-0.33,0
2013-07-01,0.31,-0.39,0
2013-07-02,-6.89,-0.39,0
2013-07-03,-17.48,-0.39,0
2013-07-04,-22.53,-0.39,0
2013-07-05,2.46,-0.39,0
2013-07-06,19.45,-0.39,0
2013-07-07,18.53,-0.39,0
2013-07-08,7.63,-0.45,0
2013-07-09,-0.86,-0.45,0
2013-07-10,1.23,-0.45,0
2013-07-11,11.63,-0.45,0
2013-07-12,13.3,-0.45,0
2013-07-13,12.19,-0.45,0
2013-07-14,10.83,-0.45,0
2013-07-15,13.79,-0.5,0
2013-07-16,14.4,-0.5,0
2013-07-17,7.69,-0.5,0
2013-07-18,-4.8,-0.5,0
2013-07-19,-2.46,-0.5,0
2013-07-20,20.5,-0.5,0
2013-07-21,40.93,-0.5,0
2013-07-22,22.84,-0.31,0
2013-07-23,8.62,-0.31,0
2013-07-24,-0.68,-0.31,0
2013-07-25,3.02,-0.31,0
2013-07-26,2.77,-0.31,0
2013-07-27,4.25,-0.31,0
2013-07-28,13.23,-0.31,0
2013-07-29,13.48,-0.25,0
2013-07-30,12.68,-0.25,0
2013-07-31,8.56,-0.25,0
2013-08-01,4.79,-0.25,0
2013-08-02,5.52,-0.25,0
2013-08-03,1.21,-0.25,0
2013-08-04,-8.98,-0.25,0
2013-08-05,-14.02,-0.38,0
2013-08-06,-25.07,-0.38,0
2013-08-07,-19.91,-0.38,0
2013-08-08,-3.16,-0.38,0
2013-08-09,15.54,-0.38,0
2013-08-10,17.6,-0.38,0
2013-08-11,17.18,-0.38,0
2013-08-12,14.81,-0.39,0
2013-08-13,15.72,-0.39,0
2013-08-14,10.07,-0.39,0
2013-08-15,-1.7,-0.39,0
2013-08-16,-10.56,-0.39,0
2013-08-17,-10.99,-0.39,0
2013-08-18,-11.47,-0.39,0
2013-08-19,-8.32,-0.38,0
2013-08-20,0.79,-0.38,0
2013-08-21,6.01,-0.38,0
2013-08-22,5.22,-0.38,0
2013-08-23,-2.55,-0.38,0
2013-08-24,-15.23,-0.38,0
2013-08-25,-12.69,-0.38,0
2013-08-26,-0.79,-0.13,0
2013-08-27,11.05,-0.13,0
2013-08-28,7.95,-0.13,0
2013-08-29,2.31,-0.13,0
2013-08-30,1.33,-0.13,0
2013-08-31,3.22,-0.13,0
2013-09-01,-5.52,-0.13,0
2013-09-02,-10.4,0.01,0
2013-09-03,-20.62,0.01,0
2013-09-04,-21.33,0.01,0
2013-09-05,-14.44,0.01,0
2013-09-06,1.01,0.01,0
2013-09-07,8.26,0.01,0
2013-09-08,3.15,0.01,0
2013-09-09,6.72,0.02,0
2013-09-10,16.76,0.02,0
2013-09-11,22.35,0.02,0
2013-09-12,18.6,0.02,0
2013-09-13,18.19,0.02,0
2013-09-14,23.06,0.02,0
2013-09-15,10.46,0.02,0
2013-09-16,9.87,-0.08,0
2013-09-17,16.64,-0.08,0
2013-09-18,28.76,-0.08,0
2013-09-19,21.22,-0.08,0
2013-09-20,14.2,-0.08,0
2013-09-21,13.49,-0.08,0
2013-09-22,15.81,-0.08,0
2013-09-23,4.82,-0.21,0
2013-09-24,-12.6,-0.21,0
2013-09-25,-27.57,-0.21,0
2013-09-26,-15.92,-0.21,0
2013-09-27,-18.54,-0.21,0
2013-09-28,-5.23,-0.21,0
2013-09-29,7.01,-0.21,0
2013-09-30,22.4,-0.33,0
2013-10-01,11.79,-0.33,0
2013-10-02,3.35,-0.33,0
2013-10-03,-2.45,-0.33,0
2013-10-04,0.38,-0.33,0
2013-10-05,-3.87,-0.33,0
2013-10-06,6.38,-0.33,0
2013-10-07,3.61,-0.48,0
2013-10-08,7.15,-0.48,0
2013-10-09,11.86,-0.48,0
2013-10-10,10.44,-0.48,0
2013-10-11,6.51,-0.48,0
2013-10-12,19.27,-0.48,0
2013-10-13,25.46,-0.48,0
2013-10-14,12.89,-0.34,0
2013-10-15,-0.84,-0.34,0
2013-10-16,-7.41,-0.34,0
2013-10-17,-2.45,-0.34,0
2013-10-18,-3.42,-0.34,0
2013-10-19,-7.74,-0.34,0
2013-10-20,-8.58,-0.34,0
2013-10-21,-5.74,-0.29,0
2013-10-22,-4.26,-0.29,0
2013-10-23,0.06,-0.29,0
2013-10-24,-8.25,-0.29,0
2013-10-25,-26.95,-0.29,0
2013-10-26,-30.69,-0.29,0
2013-10-27,-27.66,-0.29,0
2013-10-28,-25.14,-0.03,0
2013-10-29,-14.38,-0.03,0
2013-10-30,-8.64,-0.03,0
2013-10-31,4.25,-0.03,0
2013-11-01,14.44,-0.03,0
2013-11-02,12.15,-0.03,0
2013-11-03,4.39,-0.03,0
2013-11-04,-0.64,-0.03,0
2013-11-05,-3.76,-0.03,0
2013-11-06,-5.73,-0.03,0
2013-11-07,-2.04,-0.03,0
2013-11-08,8.33,-0.03,0
2013-11-09,15.46,-0.03,0
2013-11-10,6.68,-0.03,0
2013-11-11,4.96,-0.08,0
2013-11-12,0.44,-0.08,0
2013-11-13,0.95,-0.08,0
2013-11-14,7.06,-0.08,0
2013-11-15,-2.04,-0.08,0
2013-11-16,1.46,-0.08,0
2013-11-17,10.5,-0.08,0
2013-11-18,6.04,0.05,0
2013-11-19,-1.78,0.05,0
2013-11-20,3.94,0.05,0
2013-11-21,15.33,0.05,0
2013-11-22,25.57,0.05,0
2013-11-23,33.46,0.05,0
2013-11-24,20.74,0.05,0
2013-11-25,15.71,0.0,0
2013-11-26,23.09,0.0,0
2013-11-27,28.06,0.0,0
2013-11-28,27.23,0.0,0
2013-11-29,18.32,0.0,0
2013-11-30,14.06,0.0,0
2013-12-01,4.88,0.0,0
2013-12-02,-2.49,0.15,0
2013-12-03,-10.69,0.15,0
2013-12-04,-17.85,0.15,0
2013-12-05,-17.8,0.15,0
2013-12-06,-9.45,0.15,0
2013-12-07,-10.33,0.15,0
2013-12-08,-6.64,0.15,0
2013-12-09,1.5,-0.02,0
2013-12-10,14.43,-0.02,0
2013-12-11,10.48,-0.02,0
2013-12-12,-2.39,-0.02,0
2013-12-13,4.25,-0.02,0
2013-12-14,12.04,-0.02,0
2013-12-15,13.44,-0.02,0
2013-12-16,7.73,-0.07,0
2013-12-17,13.34,-0.07,0
2013-12-18,12.87,-0.07,0
2013-12-19,4.25,-0.07,0
2013-12-20,-0.21,-0.07,0
2013-12-21,-0.05,-0.07,0
2013-12-22,-5.09,-0.07,0
2013-12-23,-3.06,-0.13,0
2013-12-24,1.71,-0.13,0
2013-12-25,2.39,-0.13,0
2013-12-26,-2.28,-0.13,0
2013-12-27,-8.41,-0.13,0
2013-12-28,-14.07,-0.13,0
2013-12-29,-12.92,-0.13,0
2013-12-30,-2.44,-0.17,0
2013-12-31,0.67,-0.17,0
2014-01-01,-0.04,-0.17,0
2014-01-02,-2.63,-0.17,0
2014-01-03,-6.02,-0.17,0
2014-01-04,-6.5,-0.17,0
2014-01-05,-2.73,-0.17,0
2014-01-06,0.85,-0.27,0
2014-01-07,1.04,-0.27,0
2014-01-08,8.67,-0.27,0
2014-01-09,12.87,-0.27,0
2014-01-10,14.23,-0.27,0
2014-01-11,2.5,-0.27,0
2014-01-12,5.89,-0.27,0
2014-01-13,21.11,-0.4,0
2014-01-14,44.71,-0.4,0
2014-01-15,50.17,-0.4,0
2014-01-16,26.39,-0.4,0
2014-01-17,20.21,-0.4,0
2014-01-18,23.75,-0.4,0
2014-01-19,20.83,-0.4,0
2014-01-20,12.96,-0.37,0
2014-01-21,8.63,-0.37,0
2014-01-22,12.21,-0.37,0
2014-01-23,8.63,-0.37,0
2014-01-24,4.62,-0.37,0
2014-01-25,-1.17,-0.37,0
2014-01-26,1.89,-0.37,0
2014-01-27,8.39,-0.45,0
2014-01-28,6.36,-0.45,0
2014-01-29,10.98,-0.45,0
2014-01-30,16.16,-0.45,0
2014-01-31,21.02,-0.45,0
2014-02-01,21.47,-0.45,0
2014-02-02,13.45,-0.45,0
2014-02-03,12.82,-0.43,0
2014-02-04,8.21,-0.43,0
2014-02-05,0.77,-0.43,0
2014-02-06,1.15,-0.43,0
2014-02-07,6.24,-0.43,0
2014-02-08,9.32,-0.43,0
2014-02-09,-6.92,-0.43,0
2014-02-10,-15.51,-0.51,0
2014-02-11,-9.32,-0.51,0
2014-02-12,-10.61,-0.51,0
2014-02-13,-18.16,-0.51,0
2014-02-14,-13.16,-0.51,0
2014-02-15,-2.35,-0.51,0
2014-02-16,7.49,-0.51,0
2014-02-17,9.22,-0.6,0
2014-02-18,8.36,-0.6,0
2014-02-19,2.93,-0.6,0
2014-02-20,-1.83,-0.6,0
2014-02-21,-16.52,-0.6,0
2014-02-22,-23.2,-0.6,0
2014-02-23,-8.12,-0.6,0
2014-02-24,4.37,-0.48,0
2014-02-25,-1.39,-0.48,0
2014-02-26,-8.6,-0.48,0
2014-02-27,-10.23,-0.48,0
2014-02-28,-6.29,-0.48,0
2014-03-01,-4.69,-0.48,0
2014-03-02,-8.71,-0.48,0
2014-03-03,-8.71,-0.4,0
2014-03-04,-16.75,-0.4,0
2014-03-05,-20.15,-0.4,0
