Year,Week,Predicted_Demand,Date
2038,33,56746.766,2038-08-16
2038,34,54765.32,2038-08-23
2038,35,55676.55,2038-08-30
2038,36,52142.1,2038-09-06
2038,37,53443.855,2038-09-13
2038,38,51906.664,2038-09-20
2038,39,51469.066,2038-09-27
2038,40,51711.53,2038-10-04
2038,41,53341.47,2038-10-11
2038,42,52989.992,2038-10-18
2038,43,52580.676,2038-10-25
2038,44,51511.242,2038-11-01
2038,45,52386.098,2038-11-08
2038,46,56671.22,2038-11-15
2038,47,53460.17,2038-11-22
2038,48,53889.9,2038-11-29
2038,49,52304.33,2038-12-06
2038,50,53150.12,2038-12-13
2038,51,53953.438,2038-12-20
2038,52,42745.184,2038-12-27
2038,53,24533.316,2039-01-03
2039,1,59279.816,2039-01-03
2039,2,58972.605,2039-01-10
2039,3,59379.336,2039-01-17
2039,4,53121.22,2039-01-24
2039,5,55903.76,2039-01-31
2039,6,57558.97,2039-02-07
2039,7,57193.516,2039-02-14
2039,8,55501.844,2039-02-21
2039,9,55582.42,2039-02-28
2039,10,53804.203,2039-03-07
2039,11,54978.87,2039-03-14
2039,12,52134.3,2039-03-21
2039,13,53586.848,2039-03-28
2039,14,52364.133,2039-04-04
2039,15,55710.992,2039-04-11
2039,16,54260.633,2039-04-18
2039,17,53683.492,2039-04-25
2039,18,55817.125,2039-05-02
2039,19,57691.727,2039-05-09
2039,20,57368.785,2039-05-16
2039,21,59762.047,2039-05-23
2039,22,59363.934,2039-05-30
2039,23,58183.688,2039-06-06
2039,24,61330.82,2039-06-13
2039,25,60608.64,2039-06-20
2039,26,63971.414,2039-06-27
2039,27,63280.195,2039-07-04
2039,28,63571.742,2039-07-11
2039,29,59388.95,2039-07-18
2039,30,59692.062,2039-07-25
2039,31,61075.043,2039-08-01
2039,32,58497.0,2039-08-08
2039,33,56173.48,2039-08-15
2039,34,56114.117,2039-08-22
2039,35,55135.07,2039-08-29
2039,36,52421.09,2039-09-05
2039,37,52699.54,2039-09-12
2039,38,54941.055,2039-09-19
2039,39,53976.297,2039-09-26
2039,40,52491.625,2039-10-03
2039,41,53434.152,2039-10-10
2039,42,52105.46,2039-10-17
2039,43,52073.832,2039-10-24
2039,44,52379.137,2039-10-31
2039,45,52313.566,2039-11-07
2039,46,57113.707,2039-11-14
2039,47,55839.125,2039-11-21
2039,48,53097.86,2039-11-28
2039,49,55748.645,2039-12-05
2039,50,57377.23,2039-12-12
2039,51,51709.855,2039-12-19
2039,52,66253.38,2039-12-26
2040,1,70765.77,2040-01-02
2040,2,55649.605,2040-01-09
2040,3,62347.953,2040-01-16
2040,4,58319.76,2040-01-23
2040,5,55872.363,2040-01-30
2040,6,59537.824,2040-02-06
2040,7,55835.367,2040-02-13
2040,8,55757.67,2040-02-20
2040,9,54248.92,2040-02-27
2040,10,54957.305,2040-03-05
2040,11,56680.42,2040-03-12
2040,12,54397.574,2040-03-19
2040,13,55654.824,2040-03-26
2040,14,56672.766,2040-04-02
2040,15,54163.703,2040-04-09
2040,16,52345.94,2040-04-16
2040,17,53140.36,2040-04-23
2040,18,54861.227,2040-04-30
2040,19,55421.496,2040-05-07
2040,20,54093.895,2040-05-14
2040,21,56019.977,2040-05-21
2040,22,57999.53,2040-05-28
2040,23,58794.457,2040-06-04
2040,24,59541.805,2040-06-11
2040,25,61862.94,2040-06-18
2040,26,58456.953,2040-06-25
2040,27,60942.19,2040-07-02
2040,28,61818.73,2040-07-09
2040,29,59300.496,2040-07-16
2040,30,56603.42,2040-07-23
2040,31,58447.453,2040-07-30
2040,32,57030.566,2040-08-06
2040,33,58766.375,2040-08-13
2040,34,60051.17,2040-08-20
2040,35,56705.54,2040-08-27
2040,36,52164.656,2040-09-03
2040,37,53180.684,2040-09-10
2040,38,53942.887,2040-09-17
2040,39,53093.33,2040-09-24
2040,40,52559.0,2040-10-01
2040,41,51371.86,2040-10-08
2040,42,51046.676,2040-10-15
2040,43,52922.164,2040-10-22
2040,44,53081.645,2040-10-29
2040,45,51225.027,2040-11-05
2040,46,51641.92,2040-11-12
2040,47,50730.08,2040-11-19
2040,48,52296.34,2040-11-26
2040,49,53586.883,2040-12-03
2040,50,54688.61,2040-12-10
2040,51,56150.02,2040-12-17
2040,52,66562.54,2040-12-24
2041,1,67268.2,2041-01-07
2041,2,57682.33,2041-01-14
2041,3,58787.832,2041-01-21
2041,4,58456.17,2041-01-28
2041,5,57925.324,2041-02-04
2041,6,59379.535,2041-02-11
2041,7,56432.05,2041-02-18
2041,8,54539.24,2041-02-25
2041,9,54769.36,2041-03-04
2041,10,52354.24,2041-03-11
2041,11,54735.86,2041-03-18
2041,12,55387.562,2041-03-25
2041,13,51992.418,2041-04-01
2041,14,52500.004,2041-04-08
2041,15,51629.453,2041-04-15
2041,16,52761.344,2041-04-22
2041,17,53857.566,2041-04-29
2041,18,53666.99,2041-05-06
2041,19,55648.773,2041-05-13
2041,20,56583.016,2041-05-20
2041,21,56651.105,2041-05-27
2041,22,56822.086,2041-06-03
2041,23,61883.76,2041-06-10
2041,24,58853.285,2041-06-17
2041,25,60002.22,2041-06-24
2041,26,64932.14,2041-07-01
2041,27,59549.062,2041-07-08
2041,28,60481.64,2041-07-15
2041,29,60021.13,2041-07-22
2041,30,58704.08,2041-07-29
2041,31,60257.84,2041-08-05
2041,32,57479.824,2041-08-12
2041,33,57403.066,2041-08-19
2041,34,57413.375,2041-08-26
2041,35,54464.445,2041-09-02
2041,36,55400.953,2041-09-09
2041,37,53686.76,2041-09-16
2041,38,51924.594,2041-09-23
2041,39,54335.387,2041-09-30
2041,40,52503.82,2041-10-07
2041,41,53072.492,2041-10-14
2041,42,53608.555,2041-10-21
2041,43,53259.33,2041-10-28
2041,44,52974.867,2041-11-04
2041,45,56140.727,2041-11-11
2041,46,52825.875,2041-11-18
2041,47,54745.395,2041-11-25
2041,48,53820.168,2041-12-02
2041,49,56206.125,2041-12-09
2041,50,53565.17,2041-12-16
2041,51,53793.613,2041-12-23
2041,52,57766.98,2041-12-30
2042,1,64565.555,2042-01-06
2042,2,60065.387,2042-01-13
2042,3,57921.184,2042-01-20
2042,4,61119.117,2042-01-27
2042,5,65673.04,2042-02-03
2042,6,55666.867,2042-02-10
2042,7,59527.254,2042-02-17
2042,8,55515.36,2042-02-24
2042,9,54097.707,2042-03-03
2042,10,56907.074,2042-03-10
2042,11,54769.42,2042-03-17
2042,12,53807.742,2042-03-24
2042,13,53517.97,2042-03-31
2042,14,52397.234,2042-04-07
2042,15,53019.14,2042-04-14
2042,16,53296.234,2042-04-21
2042,17,53436.15,2042-04-28
2042,18,55767.29,2042-05-05
2042,19,59460.793,2042-05-12
2042,20,55001.64,2042-05-19
2042,21,58055.46,2042-05-26
2042,22,56485.67,2042-06-02
2042,23,61381.23,2042-06-09
2042,24,59083.664,2042-06-16
2042,25,59628.867,2042-06-23
2042,26,57584.79,2042-06-30
2042,27,61519.582,2042-07-07
2042,28,61571.85,2042-07-14
2042,29,62896.25,2042-07-21
2042,30,58783.938,2042-07-28
2042,31,55324.773,2042-08-04
2042,32,59322.305,2042-08-11
2042,33,57659.25,2042-08-18
2042,34,54018.453,2042-08-25
2042,35,53338.254,2042-09-01
2042,36,55149.316,2042-09-08
2042,37,51390.273,2042-09-15
2042,38,52631.566,2042-09-22
2042,39,54600.242,2042-09-29
2042,40,53928.527,2042-10-06
2042,41,51807.516,2042-10-13
2042,42,52692.09,2042-10-20
2042,43,52947.04,2042-10-27
2042,44,53111.6,2042-11-03
2042,45,54456.258,2042-11-10
2042,46,54401.336,2042-11-17
2042,47,53701.867,2042-11-24
2042,48,52580.37,2042-12-01
2042,49,52849.14,2042-12-08
2042,50,51669.22,2042-12-15
2042,51,53610.617,2042-12-22
2042,52,53251.094,2042-12-29
2043,1,35936.35,2043-01-05
2043,2,57002.953,2043-01-12
2043,3,59149.72,2043-01-19
2043,4,58313.664,2043-01-26
2043,5,55406.2,2043-02-02
2043,6,56111.582,2043-02-09
2043,7,54336.266,2043-02-16
2043,8,57215.195,2043-02-23
2043,9,53534.027,2043-03-02
2043,10,55225.734,2043-03-09
2043,11,52814.46,2043-03-16
2043,12,56110.527,2043-03-23
2043,13,52540.516,2043-03-30
2043,14,52311.19,2043-04-06
2043,15,52257.43,2043-04-13
2043,16,52751.117,2043-04-20
2043,17,52243.227,2043-04-27
2043,18,53806.29,2043-05-04
2043,19,53915.332,2043-05-11
2043,20,56669.11,2043-05-18
2043,21,56029.316,2043-05-25
2043,22,55960.07,2043-06-01
2043,23,58830.83,2043-06-08
2043,24,57881.65,2043-06-15
2043,25,60591.453,2043-06-22
2043,26,59038.13,2043-06-29
2043,27,60383.85,2043-07-06
2043,28,58658.703,2043-07-13
2043,29,58719.52,2043-07-20
2043,30,58414.836,2043-07-27
2043,31,56627.668,2043-08-03
2043,32,56256.848,2043-08-10
2043,33,56299.582,2043-08-17
2043,34,54348.996,2043-08-24
2043,35,51815.02,2043-08-31
2043,36,51514.34,2043-09-07
2043,37,51996.426,2043-09-14
2043,38,51425.03,2043-09-21
2043,39,50225.516,2043-09-28
2043,40,50924.906,2043-10-05
2043,41,51438.57,2043-10-12
2043,42,52352.7,2043-10-19
2043,43,50310.535,2043-10-26
2043,44,50649.777,2043-11-02
2043,45,53109.31,2043-11-09
2043,46,51129.66,2043-11-16
2043,47,50717.26,2043-11-23
2043,48,52320.977,2043-11-30
2043,49,53261.836,2043-12-07
2043,50,52925.85,2043-12-14
2043,51,58043.617,2043-12-21
2043,52,53453.96,2043-12-28
2043,53,32881.363,2044-01-04
2044,1,58202.2,2044-01-04
2044,2,58528.992,2044-01-11
2044,3,55072.914,2044-01-18
2044,4,57395.527,2044-01-25
2044,5,55702.164,2044-02-01
2044,6,56548.156,2044-02-08
2044,7,54288.332,2044-02-15
2044,8,54059.188,2044-02-22
2044,9,54886.453,2044-02-29
2044,10,53530.117,2044-03-07
2044,11,54579.92,2044-03-14
2044,12,53819.957,2044-03-21
2044,13,52539.52,2044-03-28
2044,14,51741.234,2044-04-04
2044,15,51410.14,2044-04-11
2044,16,52284.195,2044-04-18
2044,17,55439.09,2044-04-25
2044,18,52967.445,2044-05-02
2044,19,53689.89,2044-05-09
2044,20,52245.418,2044-05-16
2044,21,55051.844,2044-05-23
2044,22,56563.117,2044-05-30
2044,23,57080.293,2044-06-06
2044,24,58686.113,2044-06-13
2044,25,59259.258,2044-06-20
2044,26,60252.664,2044-06-27
2044,27,60714.586,2044-07-04
2044,28,59618.848,2044-07-11
2044,29,57606.48,2044-07-18
2044,30,58607.0,2044-07-25
2044,31,58653.805,2044-08-01
2044,32,57774.625,2044-08-08
2044,33,55524.445,2044-08-15
2044,34,54086.277,2044-08-22
2044,35,53488.25,2044-08-29
2044,36,51349.082,2044-09-05
2044,37,52307.535,2044-09-12
2044,38,50698.77,2044-09-19
2044,39,50609.285,2044-09-26
2044,40,52016.594,2044-10-03
2044,41,51650.254,2044-10-10
2044,42,52143.01,2044-10-17
2044,43,51954.64,2044-10-24
2044,44,50581.43,2044-10-31
2044,45,51984.875,2044-11-07
2044,46,56254.773,2044-11-14
2044,47,53460.91,2044-11-21
2044,48,53103.59,2044-11-28
2044,49,51038.656,2044-12-05
2044,50,53103.75,2044-12-12
2044,51,53295.58,2044-12-19
2044,52,52002.016,2044-12-26
2044,53,23983.566,2045-01-02
2045,1,58785.883,2045-01-02
2045,2,57525.043,2045-01-09
2045,3,58207.266,2045-01-16
2045,4,51845.344,2045-01-23
2045,5,56072.55,2045-01-30
2045,6,56593.723,2045-02-06
2045,7,56173.33,2045-02-13
2045,8,55335.562,2045-02-20
2045,9,54477.508,2045-02-27
2045,10,52867.473,2045-03-06
2045,11,53448.523,2045-03-13
2045,12,51643.27,2045-03-20
2045,13,52745.906,2045-03-27
2045,14,51282.69,2045-04-03
2045,15,55677.047,2045-04-10
2045,16,52960.566,2045-04-17
2045,17,52562.94,2045-04-24
2045,18,55298.4,2045-05-01
2045,19,55960.016,2045-05-08
2045,20,56933.473,2045-05-15
2045,21,59847.96,2045-05-22
2045,22,58130.887,2045-05-29
2045,23,57456.273,2045-06-05
2045,24,60534.543,2045-06-12
2045,25,59805.676,2045-06-19
2045,26,63803.227,2045-06-26
2045,27,62528.703,2045-07-03
2045,28,62553.92,2045-07-10
2045,29,58412.79,2045-07-17
2045,30,59536.68,2045-07-24
2045,31,60076.816,2045-07-31
2045,32,56875.867,2045-08-07
2045,33,54644.94,2045-08-14
2045,34,55669.504,2045-08-21
2045,35,53783.89,2045-08-28
2045,36,51166.7,2045-09-04
2045,37,52621.605,2045-09-11
2045,38,53239.707,2045-09-18
2045,39,53565.82,2045-09-25
2045,40,51766.88,2045-10-02
2045,41,53235.96,2045-10-09
2045,42,51132.227,2045-10-16
2045,43,51699.133,2045-10-23
2045,44,51604.0,2045-10-30
2045,45,52534.727,2045-11-06
2045,46,56361.293,2045-11-13
2045,47,54480.87,2045-11-20
2045,48,53842.387,2045-11-27
2045,49,54175.59,2045-12-04
2045,50,56524.754,2045-12-11
2045,51,51413.8,2045-12-18
2045,52,66234.58,2045-12-25
2046,1,69722.09,2046-01-01
2046,2,54607.656,2046-01-08
2046,3,62536.09,2046-01-15
2046,4,56195.12,2046-01-22
2046,5,56845.645,2046-01-29
2046,6,58876.594,2046-02-05
2046,7,56006.742,2046-02-12
2046,8,54764.555,2046-02-19
2046,9,52970.465,2046-02-26
2046,10,55343.902,2046-03-05
2046,11,55370.83,2046-03-12
2046,12,53881.402,2046-03-19
2046,13,55360.03,2046-03-26
2046,14,56703.875,2046-04-02
2046,15,52352.863,2046-04-09
2046,16,51871.324,2046-04-16
2046,17,52514.977,2046-04-23
2046,18,54764.277,2046-04-30
2046,19,54162.44,2046-05-07
2046,20,53270.344,2046-05-14
2046,21,55640.188,2046-05-21
2046,22,57682.562,2046-05-28
2046,23,57831.848,2046-06-04
2046,24,59083.105,2046-06-11
2046,25,61102.06,2046-06-18
2046,26,57854.113,2046-06-25
2046,27,60655.945,2046-07-02
2046,28,60639.445,2046-07-09
2046,29,58949.816,2046-07-16
2046,30,55569.92,2046-07-23
2046,31,57451.125,2046-07-30
2046,32,57147.996,2046-08-06
2046,33,57894.836,2046-08-13
2046,34,58733.414,2046-08-20
2046,35,56962.965,2046-08-27
2046,36,50182.24,2046-09-03
2046,37,52863.562,2046-09-10
2046,38,52777.434,2046-09-17
2046,39,52650.266,2046-09-24
2046,40,51897.05,2046-10-01
2046,41,51281.414,2046-10-08
2046,42,50291.027,2046-10-15
2046,43,53236.586,2046-10-22
2046,44,51757.76,2046-10-29
2046,45,51007.99,2046-11-05
2046,46,50780.77,2046-11-12
2046,47,50838.24,2046-11-19
2046,48,51976.08,2046-11-26
2046,49,53390.92,2046-12-03
2046,50,53611.984,2046-12-10
2046,51,57708.133,2046-12-17
2046,52,58280.96,2046-12-24
2047,1,67933.37,2047-01-07
2047,2,54839.43,2047-01-14
2047,3,59880.195,2047-01-21
2047,4,56903.652,2047-01-28
2047,5,57955.92,2047-02-04
2047,6,58080.52,2047-02-11
2047,7,56136.82,2047-02-18
2047,8,53151.344,2047-02-25
2047,9,54987.63,2047-03-04
2047,10,51321.957,2047-03-11
2047,11,54333.734,2047-03-18
2047,12,54917.33,2047-03-25
2047,13,51052.137,2047-04-01
2047,14,51513.848,2047-04-08
2047,15,51257.645,2047-04-15
2047,16,53078.1,2047-04-22
2047,17,52181.91,2047-04-29
2047,18,53140.33,2047-05-06
2047,19,55409.195,2047-05-13
2047,20,56362.59,2047-05-20
2047,21,55890.52,2047-05-27
2047,22,56991.28,2047-06-03
2047,23,61084.688,2047-06-10
2047,24,58062.324,2047-06-17
2047,25,60818.5,2047-06-24
2047,26,63225.05,2047-07-01
2047,27,58995.83,2047-07-08
2047,28,60003.71,2047-07-15
2047,29,59544.71,2047-07-22
2047,30,58025.594,2047-07-29
2047,31,60227.34,2047-08-05
2047,32,56502.785,2047-08-12
2047,33,56455.242,2047-08-19
2047,34,56483.984,2047-08-26
2047,35,54763.42,2047-09-02
2047,36,54835.16,2047-09-09
2047,37,52327.977,2047-09-16
2047,38,51676.457,2047-09-23
2047,39,54155.52,2047-09-30
2047,40,52243.516,2047-10-07
2047,41,53223.516,2047-10-14
2047,42,52578.5,2047-10-21
2047,43,52927.387,2047-10-28
2047,44,52592.47,2047-11-04
2047,45,55698.293,2047-11-11
2047,46,52878.68,2047-11-18
2047,47,54506.14,2047-11-25
2047,48,54176.28,2047-12-02
2047,49,55825.29,2047-12-09
2047,50,52985.133,2047-12-16
2047,51,53747.293,2047-12-23
2047,52,57963.36,2047-12-30
2048,1,40916.105,2048-01-06
2048,2,59510.83,2048-01-13
2048,3,58824.582,2048-01-20
2048,4,62548.53,2048-01-27
2048,5,62700.617,2048-02-03
2048,6,55622.508,2048-02-10
2048,7,58802.836,2048-02-17
2048,8,56223.6,2048-02-24
2048,9,53176.707,2048-03-02
2048,10,56396.445,2048-03-09
2048,11,54849.19,2048-03-16
2048,12,52679.383,2048-03-23
2048,13,53039.64,2048-03-30
2048,14,52383.562,2048-04-06
2048,15,52329.773,2048-04-13
2048,16,52987.91,2048-04-20
2048,17,53459.82,2048-04-27
2048,18,55228.14,2048-05-04
2048,19,59070.0,2048-05-11
2048,20,54245.523,2048-05-18
2048,21,57452.926,2048-05-25
2048,22,57637.45,2048-06-01
2048,23,59823.89,2048-06-08
2048,24,58807.383,2048-06-15
2048,25,58826.887,2048-06-22
2048,26,57378.15,2048-06-29
2048,27,61171.043,2048-07-06
2048,28,61973.957,2048-07-13
2048,29,61558.695,2048-07-20
2048,30,57979.82,2048-07-27
2048,31,55980.297,2048-08-03
2048,32,57870.734,2048-08-10
2048,33,57490.2,2048-08-17
2048,34,53160.04,2048-08-24
2048,35,52477.016,2048-08-31
2048,36,55080.46,2048-09-07
2048,37,50502.4,2048-09-14
2048,38,52524.008,2048-09-21
2048,39,54855.023,2048-09-28
2048,40,52873.23,2048-10-05
2048,41,51486.477,2048-10-12
2048,42,52832.285,2048-10-19
2048,43,52368.105,2048-10-26
2048,44,53380.24,2048-11-02
2048,45,53897.156,2048-11-09
2048,46,54413.77,2048-11-16
2048,47,53683.5,2048-11-23
2048,48,52119.895,2048-11-30
2048,49,52136.234,2048-12-07
2048,50,51704.45,2048-12-14
2048,51,53567.36,2048-12-21
2048,52,53451.125,2048-12-28
2048,53,33862.15,2049-01-04
2049,1,57425.875,2049-01-04
2049,2,58830.766,2049-01-11
2049,3,58652.11,2049-01-18
2049,4,54531.28,2049-01-25
2049,5,55610.426,2049-02-01
2049,6,54237.152,2049-02-08
2049,7,57077.14,2049-02-15
2049,8,53314.188,2049-02-22
2049,9,54909.85,2049-03-01
2049,10,52191.727,2049-03-08
2049,11,56366.594,2049-03-15
2049,12,51618.43,2049-03-22
2049,13,51773.715,2049-03-29
2049,14,51909.46,2049-04-05
2049,15,52206.08,2049-04-12
2049,16,51886.105,2049-04-19
2049,17,53353.363,2049-04-26
2049,18,53939.66,2049-05-03
2049,19,56983.52,2049-05-10
2049,20,55164.1,2049-05-17
2049,21,56321.734,2049-05-24
2049,22,58357.17,2049-05-31
2049,23,57858.32,2049-06-07
2049,24,59872.434,2049-06-14
2049,25,59281.93,2049-06-21
2049,26,60309.25,2049-06-28
2049,27,57813.266,2049-07-05
2049,28,59221.926,2049-07-12
2049,29,57757.47,2049-07-19
2049,30,56782.43,2049-07-26
2049,31,55160.9,2049-08-02
2049,32,56979.305,2049-08-09
2049,33,52901.676,2049-08-16
2049,34,50949.117,2049-08-23
2049,35,51276.746,2049-08-30
2049,36,51572.656,2049-09-06
2049,37,51020.2,2049-09-13
2049,38,50196.863,2049-09-20
2049,39,51204.625,2049-09-27
2049,40,50499.496,2049-10-04
2049,41,51690.383,2049-10-11
2049,42,50022.35,2049-10-18
2049,43,51000.777,2049-10-25
2049,44,52427.723,2049-11-01
2049,45,51292.07,2049-11-08
2049,46,51055.258,2049-11-15
2049,47,51481.258,2049-11-22
2049,48,53472.805,2049-11-29
2049,49,53226.31,2049-12-06
2049,50,57349.55,2049-12-13
2049,51,54870.484,2049-12-20
2049,52,40125.41,2049-12-27
2049,53,26496.791,2050-01-03
2050,1,59140.164,2050-01-03
2050,2,57460.19,2050-01-10
2050,3,55490.11,2050-01-17
2050,4,56437.734,2050-01-24
2050,5,56508.367,2050-01-31
2050,6,55848.547,2050-02-07
2050,7,54126.703,2050-02-14
2050,8,53966.93,2050-02-21
2050,9,54400.133,2050-02-28
2050,10,53747.58,2050-03-07
2050,11,54047.01,2050-03-14
2050,12,53785.867,2050-03-21
2050,13,52249.58,2050-03-28
2050,14,50715.51,2050-04-04
2050,15,51206.418,2050-04-11
2050,16,52246.688,2050-04-18
2050,17,55163.324,2050-04-25
2050,18,52787.508,2050-05-02
2050,19,53210.73,2050-05-09
2050,20,52080.473,2050-05-16
2050,21,55422.695,2050-05-23
2050,22,56610.812,2050-05-30
2050,23,56964.1,2050-06-06
2050,24,58234.94,2050-06-13
2050,25,59826.395,2050-06-20
2050,26,59825.7,2050-06-27
2050,27,60222.016,2050-07-04
2050,28,59790.375,2050-07-11
2050,29,56209.89,2050-07-18
2050,30,58957.07,2050-07-25
2050,31,58860.875,2050-08-01
2050,32,57232.535,2050-08-08
2050,33,54776.28,2050-08-15
2050,34,54124.484,2050-08-22
2050,35,52367.918,2050-08-29
2050,36,51451.965,2050-09-05
2050,37,51981.06,2050-09-12
2050,38,50210.18,2050-09-19
2050,39,50375.703,2050-09-26
2050,40,52024.727,2050-10-03
2050,41,51468.285,2050-10-10
2050,42,52182.33,2050-10-17
2050,43,51195.754,2050-10-24
2050,44,50777.188,2050-10-31
2050,45,52670.777,2050-11-07
2050,46,55233.344,2050-11-14
2050,47,53811.055,2050-11-21
2050,48,52643.418,2050-11-28
2050,49,51203.54,2050-12-05
2050,50,53162.95,2050-12-12
2050,51,54446.52,2050-12-19
2050,52,67352.97,2050-12-26
2051,1,58311.07,2051-01-02
2051,2,57595.594,2051-01-09
2051,3,56528.25,2051-01-16
2051,4,51954.797,2051-01-23
2051,5,56541.203,2051-01-30
2051,6,56399.473,2051-02-06
2051,7,55757.848,2051-02-13
2051,8,54637.04,2051-02-20
2051,9,54724.816,2051-02-27
2051,10,52862.434,2051-03-06
2051,11,52593.484,2051-03-13
2051,12,51779.64,2051-03-20
2051,13,51849.535,2051-03-27
2051,14,51508.004,2051-04-03
2051,15,55356.47,2051-04-10
2051,16,53121.438,2051-04-17
2051,17,52609.43,2051-04-24
2051,18,55461.57,2051-05-01
2051,19,54867.586,2051-05-08
2051,20,57412.324,2051-05-15
2051,21,60652.547,2051-05-22
2051,22,57220.42,2051-05-29
2051,23,58061.793,2051-06-05
2051,24,60141.996,2051-06-12
2051,25,60550.727,2051-06-19
2051,26,63377.375,2051-06-26
2051,27,63080.305,2051-07-03
2051,28,60872.145,2051-07-10
2051,29,58537.887,2051-07-17
2051,30,59434.77,2051-07-24
2051,31,59404.582,2051-07-31
2051,32,56604.832,2051-08-07
2051,33,54390.52,2051-08-14
2051,34,55284.008,2051-08-21
2051,35,53958.473,2051-08-28
2051,36,50543.742,2051-09-04
2051,37,53334.96,2051-09-11
2051,38,52277.375,2051-09-18
2051,39,53689.4,2051-09-25
2051,40,51623.97,2051-10-02
2051,41,52994.703,2051-10-09
2051,42,51055.76,2051-10-16
2051,43,52100.402,2051-10-23
2051,44,51640.508,2051-10-30
2051,45,53843.316,2051-11-06
2051,46,55491.617,2051-11-13
2051,47,53921.566,2051-11-20
2051,48,54312.97,2051-11-27
2051,49,53734.08,2051-12-04
2051,50,56357.582,2051-12-11
2051,51,51713.82,2051-12-18
2051,52,68241.48,2051-12-25
2052,1,74196.93,2052-01-01
2052,2,55970.656,2052-01-08
2052,3,62798.656,2052-01-15
2052,4,54780.387,2052-01-22
2052,5,57533.39,2052-01-29
2052,6,59342.934,2052-02-05
2052,7,55441.32,2052-02-12
2052,8,54669.375,2052-02-19
2052,9,52797.24,2052-02-26
2052,10,56586.9,2052-03-04
2052,11,54325.12,2052-03-11
2052,12,53812.93,2052-03-18
2052,13,54870.434,2052-03-25
2052,14,56302.035,2052-04-01
2052,15,51867.547,2052-04-08
2052,16,51740.605,2052-04-15
2052,17,52605.266,2052-04-22
2052,18,54682.53,2052-04-29
2052,19,54208.51,2052-05-06
2052,20,53234.965,2052-05-13
2052,21,55559.805,2052-05-20
2052,22,58130.156,2052-05-27
2052,23,58510.29,2052-06-03
2052,24,58858.234,2052-06-10
2052,25,60982.98,2052-06-17
2052,26,57720.13,2052-06-24
2052,27,61541.402,2052-07-01
2052,28,60596.926,2052-07-08
2052,29,57343.695,2052-07-15
2052,30,56556.26,2052-07-22
2052,31,57468.242,2052-07-29
2052,32,57314.668,2052-08-05
2052,33,57795.22,2052-08-12
2052,34,58324.117,2052-08-19
2052,35,56116.02,2052-08-26
2052,36,50458.582,2052-09-02
2052,37,52200.105,2052-09-09
2052,38,53010.617,2052-09-16
2052,39,52787.863,2052-09-23
2052,40,51501.57,2052-09-30
2052,41,51256.62,2052-10-07
2052,42,50235.383,2052-10-14
2052,43,53698.336,2052-10-21
2052,44,51365.88,2052-10-28
2052,45,51103.11,2052-11-04
2052,46,50620.215,2052-11-11
2052,47,51299.1,2052-11-18
2052,48,52441.09,2052-11-25
2052,49,53759.773,2052-12-02
2052,50,52684.055,2052-12-09
2052,51,59359.492,2052-12-16
2052,52,58229.797,2052-12-23
2053,1,68482.05,2053-01-06
2053,2,54481.83,2053-01-13
2053,3,59665.07,2053-01-20
2053,4,56740.547,2053-01-27
2053,5,58539.832,2053-02-03
2053,6,56812.938,2053-02-10
2053,7,56003.766,2053-02-17
2053,8,52840.11,2053-02-24
2053,9,55216.42,2053-03-03
2053,10,51028.29,2053-03-10
2053,11,54033.492,2053-03-17
2053,12,54796.25,2053-03-24
2053,13,51372.58,2053-03-31
2053,14,50983.516,2053-04-07
2053,15,51348.91,2053-04-14
2053,16,53036.734,2053-04-21
2053,17,52593.15,2053-04-28
2053,18,53241.484,2053-05-05
2053,19,55106.39,2053-05-12
2053,20,57028.992,2053-05-19
2053,21,55599.152,2053-05-26
2053,22,57994.97,2053-06-02
2053,23,60546.32,2053-06-09
2053,24,58435.473,2053-06-16
2053,25,61761.535,2053-06-23
2053,26,62310.824,2053-06-30
2053,27,58514.78,2053-07-07
2053,28,61072.23,2053-07-14
2053,29,59624.58,2053-07-21
2053,30,57611.65,2053-07-28
2053,31,60111.56,2053-08-04
2053,32,56706.516,2053-08-11
2053,33,56431.4,2053-08-18
2053,34,56062.383,2053-08-25
2053,35,55291.812,2053-09-01
2053,36,54113.633,2053-09-08
2053,37,52485.207,2053-09-15
2053,38,52083.92,2053-09-22
2053,39,54468.145,2053-09-29
2053,40,52367.418,2053-10-06
2053,41,52924.445,2053-10-13
2053,42,52606.906,2053-10-20
2053,43,52834.684,2053-10-27
2053,44,53350.598,2053-11-03
2053,45,55549.973,2053-11-10
2053,46,53251.625,2053-11-17
2053,47,54494.297,2053-11-24
2053,48,54998.734,2053-12-01
2053,49,55645.73,2053-12-08
2053,50,52359.266,2053-12-15
2053,51,54474.418,2053-12-22
2053,52,58132.08,2053-12-29
2054,1,34017.477,2054-01-05
2054,2,59118.508,2054-01-12
2054,3,60341.766,2054-01-19
2054,4,63380.562,2054-01-26
2054,5,60365.855,2054-02-02
2054,6,56361.332,2054-02-09
2054,7,58131.758,2054-02-16
2054,8,56548.195,2054-02-23
2054,9,53638.895,2054-03-02
2054,10,56015.92,2054-03-09
2054,11,54957.508,2054-03-16
2054,12,52608.11,2054-03-23
2054,13,52745.383,2054-03-30
2054,14,52725.77,2054-04-06
2054,15,52403.164,2054-04-13
2054,16,52696.258,2054-04-20
2054,17,53396.676,2054-04-27
